index,url,Muscle,Video,Main Muscle Group,Detailed Muscle Group,Type,Mechanics,Equipment,Difficulty
949,https://www.jefit.com/exercises/800/Medicine-Ball-Two-Arm-Overhead-Throw,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305187.hd.mp4?s=d77194b5af778c3cb23dbebb14a92228123dba45&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Compound,Others,Beginner
950,https://www.jefit.com/exercises/519/Mighty-Pose,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296879.sd.mp4?s=25e82675696d855bcaf74a72029c3a3c8990fcba&profile_id=165&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
951,https://www.jefit.com/exercises/823/Mixed-Grip-Chin-Up,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160305235.hd.mp4?s=266476b63cb1419c1490e746139bacaf2f40edb3&profile_id=113&oauth2_token_id=435967617,Back,Lats,Strength,Compound,Pullup Bar,Intermediate
952,https://www.jefit.com/exercises/627/Modified-Push-Up-to-Forearms,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160297360.hd.mp4?s=9236fb70a466fc25ceac292711ae6c971859e050&profile_id=119&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Body Only,Beginner
953,https://www.jefit.com/exercises/313/Mountain-Biking,https://www.jefit.com/images/exercises/b10.jpg,,Cardio,,Cardio,Isolation,Others,Beginner
954,https://www.jefit.com/exercises/484/Mountain-Climber,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160296257.sd.mp4?s=51a920c91a035398555138404443ea7380de1d0c&profile_id=164&oauth2_token_id=435967617,Upper Legs,Hamstrings,Stretching,Compound,Body Only,Beginner
955,https://www.jefit.com/exercises/696/Narrow-Grip-Lat-Pulldown,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160304935.sd.mp4?s=4e40a756e7b76c3752cc945004bcf56ec1923294&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Beginner
956,https://www.jefit.com/exercises/485/Narrow-Stance-Hack-Squat,https://www.jefit.com/images/exercises/b8.jpg,,Upper Legs,Hamstrings,Strength,Compound,Machine - Strength,Intermediate
957,https://www.jefit.com/exercises/486/Narrow-Stance-Leg-Press,https://www.jefit.com/images/exercises/b8.jpg,,Upper Legs,Hamstrings,Strength,Compound,Machine - Strength,Intermediate
958,https://www.jefit.com/exercises/855/Neck-Press,https://www.jefit.com/images/exercises/b3.jpg,,Chest,,Strength,Compound,Barbell,Intermediate
959,https://www.jefit.com/exercises/64/Oblique-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160273591.sd.mp4?s=cc57ffe1b61b4479401bc7781a6202c53fc1823a&profile_id=164&oauth2_token_id=435967617,Abs,Obliques,Strength,Isolation,Body Only,Beginner
960,https://www.jefit.com/exercises/357/One-Arm-Chin-Up,https://www.jefit.com/images/exercises/b1.jpg,,Back,Delts,Strength,Compound,Pullup Bar,Expert
961,https://www.jefit.com/exercises/172/One-Arm-Dome-Push-Up,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160273752.sd.mp4?s=6ac8d679fd92a6ecbba63ac193e43127c5890eb9&profile_id=164&oauth2_token_id=435967617,Chest,Full,Strength,Compound,Others,Expert
962,https://www.jefit.com/exercises/358/One-Arm-Hang,https://www.jefit.com/images/exercises/b1.jpg,,Back,Traps,Stretching,N/A,Pullup Bar,Beginner
963,https://www.jefit.com/exercises/824/One-Arm-Wall-Stretch,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160305228.hd.mp4?s=efe28ac03a546d4fc3aa8591da45b7d13eb8aade&profile_id=113&oauth2_token_id=435967617,Back,,Stretching,Isolation,Body Only,Beginner
964,https://www.jefit.com/exercises/793/Overhead-Stretch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305180.sd.mp4?s=963594374c9b1b71a0e13779a9a53f3c2e2462fc&profile_id=165&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
965,https://www.jefit.com/exercises/674/Parallel-Bar-Hip-Flexion,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297519.hd.mp4?s=90bb2f42242b5ebac5579f028df652b4f56709ab&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Intermediate
966,https://www.jefit.com/exercises/335/Parallel-Bar-Hip-Raise,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280967.sd.mp4?s=68a0d670043e7662ffb211aa370f907e4c01c84e&profile_id=165&oauth2_token_id=435967617,Abs,Lower Abs,Strength,Isolation,Machine - Strength,Intermediate
967,https://www.jefit.com/exercises/1273/Parallel-Bar-Leg-Raise,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160307346.hd.mp4?s=109a977528282d7a17f17bfb4b6259b27a76501f&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Intermediate
968,https://www.jefit.com/exercises/520/Passive-Opening-Twist,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296911.sd.mp4?s=f35f0f174581aeb19bacb5503efddb42c46a2347&profile_id=164&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
969,https://www.jefit.com/exercises/827/Pelvic-Tilt-to-Glute-Bridge,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160305223.sd.mp4?s=054bfd64cc75e4c485d3b7148f67f92561a80f21&profile_id=165&oauth2_token_id=435967617,Back,Lower Back,Stretching,Isolation,Body Only,Intermediate
970,https://www.jefit.com/exercises/961/Peroneal-Stretch,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160306827.sd.mp4?s=6ab51f18b3ca41a075405d7fefc75d6aaa659a3c&profile_id=164&oauth2_token_id=435967617,Lower Legs,,Stretching,N/A,Bands,Intermediate
971,https://www.jefit.com/exercises/314/Pilates,https://www.jefit.com/images/exercises/b10.jpg,,Cardio,,Cardio,Isolation,Body Only,Beginner
972,https://www.jefit.com/exercises/888/Pin-Press,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160305315.sd.mp4?s=8eb4b48be416b613939c21d24d8faf07fe991049&profile_id=164&oauth2_token_id=435967617,Triceps,Lats,Powerlifting,Compound,Barbell,Intermediate
973,https://www.jefit.com/exercises/631/Plank,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297364.sd.mp4?s=cd08df8e4fac6e7e3feadd1050defaa7740afb08&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Isolation,Body Only,Beginner
974,https://www.jefit.com/exercises/628/Plank-with-Side-Kick,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297354.sd.mp4?s=d40d47db8e6a2a3ddb4c51283fc424e5a045c8d1&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Compound,Body Only,Intermediate
975,https://www.jefit.com/exercises/857/Plyo-Push-Up,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160305264.hd.mp4?s=aaeb1727ff90ebb56d2325394eb772454acb3470&profile_id=113&oauth2_token_id=435967617,Chest,,Strength,Compound,Body Only,Beginner
976,https://www.jefit.com/exercises/566/Posterior-Capsule-Stretch,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160297291.sd.mp4?s=23e8950d0561a960421471f063ac6d6cb87ff8c2&profile_id=165&oauth2_token_id=435967617,Shoulders,,Stretching,Compound,Body Only,Beginner
977,https://www.jefit.com/exercises/962/Posterior-Tibialis-Stretch,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160306835.hd.mp4?s=30f09da61812dba88e75ddfedfb7e72eff6c0db3&profile_id=113&oauth2_token_id=435967617,Lower Legs,,Stretching,N/A,Bands,Intermediate
978,https://www.jefit.com/exercises/271/Preacher-Curl-Machine,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280808.hd.mp4?s=e6ea03d672c2bcd3f4cf7ff19e1b150c5cbc699f&profile_id=119&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
979,https://www.jefit.com/exercises/750/Prisoner-Squat,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160305090.sd.mp4?s=13ca1ed5d7b43f9d0c520403e17436159e4b5131&profile_id=164&oauth2_token_id=435967617,Upper Legs,,Strength,Isolation,Body Only,Beginner
980,https://www.jefit.com/exercises/337/Prone-Back-Extension,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160280888.sd.mp4?s=159f37dd1722466d2bebc3b633ed7ead02e71ea4&profile_id=165&oauth2_token_id=435967617,Back,Full,Stretching,N/A,Body Only,Beginner
981,https://www.jefit.com/exercises/160/Prone-Leg-Curl,https://www.jefit.com/images/exercises/b8.jpg,,Upper Legs,Hamstrings,Strength,Isolation,Machine - Strength,Beginner
982,https://www.jefit.com/exercises/83/Pull-Up,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160273621.sd.mp4?s=7da33df8132214a9b70b600013f16a7adcee0eea&profile_id=164&oauth2_token_id=435967617,Back,Traps,Strength,Compound,Pullup Bar,Intermediate
983,https://www.jefit.com/exercises/47/Push-Up,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160273558.sd.mp4?s=f7476b3ed07a466c4178f2c4262213e69c70de2d&profile_id=164&oauth2_token_id=435967617,Chest,Full,Strength,Compound,Body Only,Beginner
984,https://www.jefit.com/exercises/170/Push-Up-On-Exercise-Dome,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160273754.sd.mp4?s=e34e82c91f8319a4e1e3cdbceaa2bed98beb2889&profile_id=165&oauth2_token_id=435967617,Chest,Full,Strength,Compound,Others,Intermediate
985,https://www.jefit.com/exercises/858/Push-Up-to-Side-Plank,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160305291.sd.mp4?s=8d2b036c927fbc641f1c0bcb0a232f13882e991a&profile_id=164&oauth2_token_id=435967617,Chest,,Strength,Compound,Body Only,Intermediate
986,https://www.jefit.com/exercises/921/Quad-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306336.sd.mp4?s=4692b55644269f7e2348f466b02aef7ff797b6e0&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,N/A,Body Only,Beginner
987,https://www.jefit.com/exercises/567/Quadricep-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160297122.sd.mp4?s=6fb5a1299142ac6554173260203b3bbb6e07c1b4&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Body Only,Beginner
988,https://www.jefit.com/exercises/991/Reach-and-Catch,https://www.jefit.com/images/exercises/b0.jpg,,Abs,,Strength,Isolation,Body Only,Beginner
989,https://www.jefit.com/exercises/521/Reclining-Big-Toe-Pose,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160296912.sd.mp4?s=bad7baa6517f80c48806b0d75ad9a19d22ac1fa7&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Body Only,Beginner
990,https://www.jefit.com/exercises/923/Recumbent-Bike,https://www.jefit.com/images/exercises/b10.jpg,,Cardio,,Cardio,N/A,Machine - Cardio,Beginner
991,https://www.jefit.com/exercises/338/Reverse-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280860.hd.mp4?s=b89938e0ffc5ad67b02a2f9b186253d8e87ee9f8&profile_id=119&oauth2_token_id=435967617,Abs,Lower Abs,Strength,Isolation,Body Only,Beginner
992,https://www.jefit.com/exercises/1246/Reverse-Grip-Lat-Pull-Down,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307306.hd.mp4?s=a6caa65eb3237f82a24d3aa239689c0592fa3559&profile_id=119&oauth2_token_id=435967617,Back,,Strength,Compound,Machine - Strength,Beginner
993,https://www.jefit.com/exercises/1267/Reverse-Grip-Vertical-Row,https://www.jefit.com/images/exercises/b1.jpg,https://player.vimeo.com/external/160307339.sd.mp4?s=67121d400ee2b7377cdd10be0c8676bc59fa4a32&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Beginner
994,https://www.jefit.com/exercises/1199/Reverse-Hack-Squat,https://www.jefit.com/images/exercises/b8.jpg,,Upper Legs,,Strength,Compound,Machine - Strength,Intermediate
995,https://www.jefit.com/exercises/733/Reverse-Hyper-on-Flat-Bench,https://www.jefit.com/images/exercises/b5.jpg,http://player.vimeo.com/external/160305025.sd.mp4?s=7e047b3b95eb44136b0a6e5cf80478bb9a78d610&profile_id=165&oauth2_token_id=435967617,Glutes,,Strength,Compound,Bench,Intermediate
996,https://www.jefit.com/exercises/522/Revolved-Abdomen-Pose-,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296914.hd.mp4?s=cf5067729ef72da600200be4995bab80a5357d93&profile_id=119&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
997,https://www.jefit.com/exercises/315/Road-Cycling,https://www.jefit.com/images/exercises/b10.jpg,,Cardio,,Cardio,Isolation,Others,Beginner
998,https://www.jefit.com/exercises/924/Rocket-Jump,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306290.sd.mp4?s=19d8d39f566bce7c9089b1f5f193bd5deff607c4&profile_id=164&oauth2_token_id=435967617,Upper Legs,,Strength,Compound,Body Only,Beginner
999,https://www.jefit.com/exercises/360/Rocky-Pull-Up-,https://www.jefit.com/images/exercises/b1.jpg,,Back,Traps,Strength,Compound,Pullup Bar,Expert
1000,https://www.jefit.com/exercises/523/Roll-Down,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296918.sd.mp4?s=8a106a09160abc7e428d28720e3e0258869c0082&profile_id=165&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1001,https://www.jefit.com/exercises/568/Rolling,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297083.hd.mp4?s=2c13087969d471390ae3695a4d1fb5881e604d7d&profile_id=119&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1002,https://www.jefit.com/exercises/992/Roman-Chair-Rotational-Knee-Raise,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297519.hd.mp4?s=90bb2f42242b5ebac5579f028df652b4f56709ab&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Intermediate
1003,https://www.jefit.com/exercises/996/Rotating-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306928.sd.mp4?s=996cf219269487165a8383e7fdf6995255412441&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Isolation,Bench,Beginner
1004,https://www.jefit.com/exercises/1000/Rotational-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306881.hd.mp4?s=c0b26e9e5d083fb54059850f6eaab9905812bc13&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Isolation,Body Only,Beginner
1005,https://www.jefit.com/exercises/1001/Rotational-Hanging-Knee-Raise,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306935.hd.mp4?s=4bb031e886b81d08c8c629a90ea4e507ef03e802&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Compound,Pullup Bar,Intermediate
1006,https://www.jefit.com/exercises/578/Rotational-Step-Up,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160297169.hd.mp4?s=c8a972d9c9948d4df926e9fcb9e8ff988f08470f&profile_id=113&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Bench,Beginner
1007,https://www.jefit.com/exercises/316/Rowing,https://www.jefit.com/images/exercises/b10.jpg,http://player.vimeo.com/external/160280854.sd.mp4?s=0d8ba544914abbcb9289f706885898f6571caed8&profile_id=164&oauth2_token_id=435967617,Cardio,,Cardio,Isolation,Machine - Cardio,Beginner
1008,https://www.jefit.com/exercises/928/Runner,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306313.hd.mp4?s=6392032eb749d4c661fe58d185e2d74db1388609&profile_id=113&oauth2_token_id=435967617,Upper Legs,,Stretching,N/A,Body Only,Beginner
1009,https://www.jefit.com/exercises/317/Running,https://www.jefit.com/images/exercises/b10.jpg,,Cardio,,Cardio,Isolation,Body Only,Beginner
1010,https://www.jefit.com/exercises/524/Sage-Twist-1,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296915.sd.mp4?s=f9b467ade0ecafaabf6c252780562bdf79309473&profile_id=164&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1011,https://www.jefit.com/exercises/569/Scalene-Stretch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297312.hd.mp4?s=b4e2336221813c39ae6d47ad1b2e0cca60c1a0d5&profile_id=113&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1012,https://www.jefit.com/exercises/340/Scissor-Kick,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280938.sd.mp4?s=b49ab7842cb996bf61987cf17599d5ec980cd1b6&profile_id=165&oauth2_token_id=435967617,Abs,Obliques,Strength,Isolation,Body Only,Beginner
1013,https://www.jefit.com/exercises/525/Scorpion,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296921.sd.mp4?s=4619eea8b2ca3bd080bb44d04421af4de63dc6f6&profile_id=165&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Intermediate
1014,https://www.jefit.com/exercises/342/Seated-Bench-Leg-Pull-In,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280915.hd.mp4?s=8dd913b4202822e7c61f162448c85a0316ed1193&profile_id=119&oauth2_token_id=435967617,Abs,Lower Abs,Strength,Compound,Bench,Intermediate
1015,https://www.jefit.com/exercises/144/Seated-Calf-Raise,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160273719.sd.mp4?s=49ba24b6615023cf97d5d942bdf661820ba44a70&profile_id=165&oauth2_token_id=435967617,Lower Legs,Calves,Strength,Isolation,Machine - Strength,Beginner
1016,https://www.jefit.com/exercises/963/Seated-Calf-Stretch,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160306859.hd.mp4?s=1ee3554a5b3c6ecbb6c90d85740334a4c1b06ec4&profile_id=119&oauth2_token_id=435967617,Lower Legs,,Stretching,N/A,Body Only,Beginner
1017,https://www.jefit.com/exercises/930/Seated-Floor-Hamstring-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306309.sd.mp4?s=b5372fc2fa1576fd248a963364ebf877e174e26f&profile_id=164&oauth2_token_id=435967617,Upper Legs,,Stretching,N/A,Body Only,Beginner
1018,https://www.jefit.com/exercises/864/Seated-Glute-Stretch,https://www.jefit.com/images/exercises/b5.jpg,http://player.vimeo.com/external/160305274.sd.mp4?s=5d11d08cf64420485e113119f0f7b9549c6a5914&profile_id=164&oauth2_token_id=435967617,Glutes,,Stretching,Isolation,Body Only,Intermediate
1019,https://www.jefit.com/exercises/932/Seated-Hamstring-and-Calf-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306305.sd.mp4?s=a21376f41b4c121628dce476392dc3b40c6cd5ad&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,N/A,Bands,Intermediate
1020,https://www.jefit.com/exercises/931/Seated-Hamstring-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306293.hd.mp4?s=7de6f576a6a44784976db9b75558136e7dda5163&profile_id=113&oauth2_token_id=435967617,Upper Legs,,Stretching,N/A,Body Only,Intermediate
1021,https://www.jefit.com/exercises/161/Seated-Leg-Curl,https://www.jefit.com/images/exercises/b8.jpg,https://player.vimeo.com/external/162771849.sd.mp4?s=a4e5cdcb7e9ce11380cdb59028a8056cdeb4eca2&profile_id=165,Upper Legs,Quads,Strength,Isolation,Machine - Strength,Beginner
1022,https://www.jefit.com/exercises/343/Seated-Leg-Tuck,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280985.sd.mp4?s=72c2226acf2f6bf711e6f14316ea5fd1db6d5e82&profile_id=164&oauth2_token_id=435967617,Abs,Lower Abs,Strength,Isolation,Bench,Intermediate
1023,https://www.jefit.com/exercises/796/Seated-Overhead-Stretch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305183.hd.mp4?s=c805e0619e83cebfcc6c033e62116c982d5d24be&profile_id=113&oauth2_token_id=435967617,Abs,,Stretching,Isolation,Body Only,Beginner
1024,https://www.jefit.com/exercises/681/Seated-Rotation,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160304895.sd.mp4?s=4eb10d91b17c3852ca709e1f12e4199ccc249f2e&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Compound,Body Only,Beginner
1025,https://www.jefit.com/exercises/383/Seated-Supinated-Cable-Wrist-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160273681.sd.mp4?s=f2b9ce8d13b07fc88cf2aa09fc10be0a4e1c1b51&profile_id=164&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Machine - Strength,Beginner
1026,https://www.jefit.com/exercises/220/Seated-Tricep-Dip,https://www.jefit.com/images/exercises/b7.jpg,,Triceps,Lower Chest,Strength,Isolation,Machine - Strength,Intermediate
1027,https://www.jefit.com/exercises/831/Seated-Trunk-Rotation,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160305238.sd.mp4?s=206c273ffc05957345f3e31a8ee55a00b17ebed9&profile_id=164&oauth2_token_id=435967617,Back,Lats,Stretching,Isolation,Exercise Ball,Beginner
1028,https://www.jefit.com/exercises/507/Seated-Twist,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296154.sd.mp4?s=b70ff3a41f897fad40d8b02b9d17bba3839a7657&profile_id=164&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1029,https://www.jefit.com/exercises/526/Seated-Wide-Angle-Pose-,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160297317.hd.mp4?s=bd9a2bb3b3f90500aac3484a83e367581e51df72&profile_id=113&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Body Only,Intermediate
1030,https://www.jefit.com/exercises/570/Shell-Stretch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297240.sd.mp4?s=87c967ffcc07cc365fd51b45a78e792d6e4ceb19&profile_id=164&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Beginner
1031,https://www.jefit.com/exercises/880/Shoulder-Circles,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305302.hd.mp4?s=af8ba65662aac45c9c1132fe09081349c34bcecd&profile_id=119&oauth2_token_id=435967617,Shoulders,,Stretching,N/A,Body Only,Beginner
1032,https://www.jefit.com/exercises/871/Shoulder-Rotation,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305285.sd.mp4?s=f488cf778f87b6e5557ea5be2e2ec9ad499376a8&profile_id=165&oauth2_token_id=435967617,Shoulders,,Stretching,Isolation,Body Only,Beginner
1033,https://www.jefit.com/exercises/882/Shoulder-Stretch,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305294.sd.mp4?s=fd195f73ed0d9ff3b3c9b8e88139572179e3d09f&profile_id=164&oauth2_token_id=435967617,Shoulders,,Stretching,N/A,Body Only,Beginner
1034,https://www.jefit.com/exercises/527/Side-Angle-Pose-With-Rotation,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160296944.hd.mp4?s=fde570e12793da3a809bafe4e6485a7bc25726e9&profile_id=113&oauth2_token_id=435967617,Abs,,Stretching,Compound,Body Only,Intermediate
1035,https://www.jefit.com/exercises/75/Side-Bridge,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160273633.sd.mp4?s=17ffd9e33bf5196f168e856087351e27affd8628&profile_id=164&oauth2_token_id=435967617,Abs,Obliques,Strength,N/A,Body Only,Beginner
1036,https://www.jefit.com/exercises/933/Side-Hop-Sprint,https://www.jefit.com/images/exercises/b8.jpg,,Upper Legs,,Strength,Compound,Body Only,Beginner
1037,https://www.jefit.com/exercises/344/Side-Jackknife,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160280978.sd.mp4?s=83f4d1d0cb0537ee0a97c0e8205fddb4647bf3bc&profile_id=164&oauth2_token_id=435967617,Abs,Obliques,Strength,Isolation,Body Only,Beginner
1038,https://www.jefit.com/exercises/633/Side-Plank,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160297371.sd.mp4?s=c3f07ec540e6241f1f32194e388f42674edaaa38&profile_id=165&oauth2_token_id=435967617,Abs,,Strength,Isolation,Body Only,Intermediate
1039,https://www.jefit.com/exercises/577/Side-Step-Up,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160297184.sd.mp4?s=c542aa2933d36260d577d059552d81b311327fac&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Bench,Beginner
1040,https://www.jefit.com/exercises/883/Side-Wrist-Pull,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305296.hd.mp4?s=38823dac63afad1b804af8acb1fe7f71f1cd814f&profile_id=119&oauth2_token_id=435967617,Shoulders,,Stretching,Isolation,Body Only,Beginner
1041,https://www.jefit.com/exercises/830/Side-Lying-Floor-Stretch,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160305232.hd.mp4?s=e2e33d38740e871e3a80a49e0dcef1ae591cb493&profile_id=119&oauth2_token_id=435967617,Back,Lats,Stretching,N/A,Body Only,Beginner
1042,https://www.jefit.com/exercises/557/Side-Lying-Hip-Flexor,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160297088.sd.mp4?s=3b88aa812343b739fe93232243a409fa7a4916dc&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Stretching,Compound,Body Only,Beginner
1043,https://www.jefit.com/exercises/914/Side-Lying-Quad-Stretch,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306277.sd.mp4?s=2aceecee252ceb9f9e4d352284ba55e6d34809ba&profile_id=164&oauth2_token_id=435967617,Upper Legs,,Stretching,Isolation,Body Only,Beginner
1044,https://www.jefit.com/exercises/1189/Single-Bench-Dip,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307217.hd.mp4?s=16fa950595996416c7ecf253863c4c9fde2dcbaf&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Compound,Bench,Beginner
1045,https://www.jefit.com/exercises/935/Single-Leg-Butt-Kick,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160306307.sd.mp4?s=5396eaaa6bd61bc7c869c26e456d1cb8840f5ae5&profile_id=165&oauth2_token_id=435967617,Upper Legs,,Strength,Compound,Body Only,Beginner
1046,https://www.jefit.com/exercises/1236/Single-Leg-Calf-Raise,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160307288.sd.mp4?s=84d918228c2b5c9c7edf2520276051fde271ff8f&profile_id=164&oauth2_token_id=435967617,Lower Legs,,Strength,Isolation,Body Only,Beginner
